0.32541152633333326, 0.3346531103333333, 0.9723845865625008, 10, 1
0.3275525049333333, 0.21048167826666667, 1.5562043576940008, 10, 2
0.3173475078, 0.17596318346666667, 1.8034881021581213, 10, 3
0.3578388896, 0.2596309882666667, 1.3782595521011693, 10, 4
0.33096227933333344, 0.17579014780000002, 1.8827123332865952, 10, 5
0.3193105827333333, 0.1567852759333333, 2.03661077759054, 10, 6
0.3206126746666666, 0.1550674892, 2.06756862009388, 10, 7
0.3152640245333333, 0.15217537553333335, 2.0717151078380356, 10, 8
0.31933585040000007, 0.1692631742, 1.8866233125385878, 10, 9
0.3241692393333333, 0.16666147280000002, 1.9450760507939857, 10, 10
0.3180117803333333, 0.15371355586666668, 2.068859695166907, 10, 15
0.3351846342, 0.157808894, 2.123990769493638, 10, 20
0.3211166571333333, 0.15320308386666665, 2.096019538436985, 10, 30
0.31534200393333334, 0.1519143738666667, 2.075787800107085, 10, 40
0.31847610413333327, 0.1533114632, 2.0773143604915596, 10, 50
0.31681059486666663, 0.15125709626666667, 2.0945172338104965, 10, 75
0.3275281037333334, 0.15632294886666667, 2.0952016713342174, 10, 100
0.31997874159999995, 0.32221125133333334, 0.9930712856112408, 100, 1
0.3143537970666666, 0.17185022306666664, 1.829231242514698, 100, 2
0.31653180913333334, 0.15652205760000001, 2.022282443681173, 100, 3
0.4839738149333334, 0.15352298013333335, 3.1524519294310624, 100, 4
0.3344255628666667, 0.16268234746666665, 2.055696687897806, 100, 5
0.3174245602666667, 0.14268381406666666, 2.2246711187462043, 100, 6
0.32576704633333337, 0.15264307419999998, 2.134175088130749, 100, 7
0.31868866253333333, 0.1441350016, 2.211042834812258, 100, 8
0.31858951313333334, 0.18544426586666668, 1.7179798558042085, 100, 9
0.3248907460666667, 0.14420570259999999, 2.2529673945548025, 100, 10
0.33540119059999995, 0.14458777026666667, 2.3197065006356454, 100, 15
0.31838376860000006, 0.14859768833333334, 2.142588974101695, 100, 20
0.32243456760000005, 0.14745057059999997, 2.1867298735295644, 100, 30
0.3778140450666667, 0.14528312793333334, 2.6005362800285785, 100, 40
0.3160765695333334, 0.14387283006666665, 2.196916328029916, 100, 50
0.31588757526666666, 0.1451671596, 2.176026424551374, 100, 75
0.31663737913333334, 0.14358740439999998, 2.205189100370237, 100, 100

